,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text,full_text_file
3009,7b25f1ff9151b6c69e88a9ebacbe045c65eff1ae,Elsevier,Airborne Infectious Microorganisms☆,10.1016/B978-0-12-809633-8.13002-X,,,els-covid,"Abstract Inhalation exposes the upper and lower respiratory tracts of humans to a variety of airborne particles and vapors. Airborne transmission of pathogenic microorganisms to humans from the environment, animals, or other humans can result in disease. Inhalation is an important route of exposure as the lung is more susceptible to infection than the gastrointestinal tract. Ingested microorganisms must pass through the acidic environment of the stomach before they can colonize tissue while inhaled microorganisms are deposited directly on the moist surfaces of the respiratory tract. Inhalation of microbial aerosols can elicit adverse human health effects including infection, allergic reaction, inflammation, and respiratory disease. Following inhalation, infectious viruses, bacteria, and fungi can establish in host cells of the respiratory tract. Some are translocated and infect the gastrointestinal tract and other tissues. This article discusses human viral, bacterial, and fungal diseases transmitted via aerosols. Viral diseases presented are influenza, severe acute respiratory syndrome (SARS), Middle East respiratory syndrome (MERS), enteric viruses related infections, hantavirus disease, measles, and varicella. Bacterial diseases are Legionnaires’ disease, tuberculosis, and nontubercule mycobacterial disease. Exposure to some Gram-negative and Gram-positive bacteria, endotoxin, and actinomycetes when dispersed through the air can result in disease following inhalation. Fungal diseases included are histoplasmosis, coccidiomycosis, blastomycosis, cryptococcosis, and aspergillosis. The threat of bioterrorism with airborne infectious agents is also briefly presented.",2019-12-31,"Gonzalez-Martin, Cristina",Encyclopedia of Microbiology,,,True,custom_license
3010,800e040bf531655b9253c5240df8a5cbd449982c,Elsevier,Vaccine Target Discovery,10.1016/B978-0-12-809633-8.20100-3,,,els-covid,"Abstract With the rise in novel infectious agents and disease pandemics, a new era of vaccine discovery is necessary. To address this, the new field of immunomics is described, which is synergistically powered by integrating bioinformatics methodologies with technological advances in biology and high-throughput instrumentation. By incorporating biological data from immunology and molecular biology with current genomics and proteomics, immunomics is geared to deliver an insight into immune function, optimal stimulation of immune responses and precise mapping and rational selection of immune targets that cover antigenic diversity. These efforts are expected to contribute towards the development of new generation of vaccines, tailored to both the genetic make-up of the human population and of the pathogen. Vaccine technologies are also being explored for prevention or control of non-communicable diseases.",2019-12-31,"Chong, Li C.; Khan, Asif M.",Encyclopedia of Bioinformatics and Computational Biology,,,True,custom_license
3011,33ea9c98c7d8c301024203604335c77ebae7b606,Elsevier,Bat Migration ☆,10.1016/B978-0-12-809633-8.20764-4,,,els-covid,"Abstract This article summarizes current knowledge about the migratory behavior of temperate and tropical bats. A close association between migration and hibernation exists in temperate, but not in tropical, bats. Compared with birds, bats are relatively short-distance migrators, with maximum migration distances being <2000 km; intercontinental migration is likely to be uncommon in bats. Migratory bats have lower levels of population subdivision and larger genetically effective population sizes than nonmigratory bats. A variety of methods, including banding, genetic analyses, stable isotope analyses, and tracking with radio or satellite transmitters, are currently being used to study bat migration. The conservation of migratory bats poses special challenges that require national and international efforts. Migratory bats sometimes harbor pathogens that can be transmitted to humans. Overall, the beneficial aspects of migratory bats, including control of insect populations and dispersal of pollen and seeds over broad areas, far outweigh their negative aspects.",2019-12-31,"Fleming, Theodore H.",Encyclopedia of Animal Behavior,,,True,custom_license
3012,028682066316afac70106cd4587077aa61e6347b,Elsevier,Disease Transmission and Networks ☆,10.1016/B978-0-12-809633-8.20875-3,,,els-covid,"Abstract While epidemiological models have traditionally assumed that diseases spread by the mass action principle, actual contact networks within social groups do not meet this assumption. Theoretical models have shown that disease dynamics could vary considerably under different types of contact networks, but these models face challenges in terms of their evaluation due to the difficulty of collecting empirical data. The honeybee colony with its elaborate social organization and large repertoire of diseases provides an ideal setting to explore how the structure of the contact network contributes to the transmission of a disease.",2019-12-31,"Naug, Dhruba; Choe, Jae C.",Encyclopedia of Animal Behavior,,,True,custom_license
3013,0428e40ab214b4133e308633148ef1e469519d3f,Elsevier,Transmissible Gastroenteritis Virus of Pigs and Porcine Epidemic Diarrhea Virus,10.1016/B978-0-12-809633-8.20928-X,,,els-covid,"Abstract TGEV and PEDV are porcine coronaviruses with typical coronavirus virion structures and replication cycles. Both viruses cause diarrhea in pigs with similar clinical symptoms. Disease severity is inversely related to the age of animals. While TGEV infections are currently under control, recent emergence of virulent PEDV strains results in significant mortality. No effective treatments are available once animals are infected. Detection of viral antigen and/or genomic RNA is required for diagnosis. Prevention measures include enhanced biosecurity and vaccination with the latter being the most effective approach. Commercial vaccines for both viruses are available and numerous experimental vaccines are in development.",2019-12-31,"Liu, Qiang; Gerdts, Volker",Reference Module in Life Sciences,,,True,custom_license
3014,31f155ed028424f873215729ee707d8ec6084d09,Elsevier,Metagenomics in Virology,10.1016/B978-0-12-809633-8.20957-6,,,els-covid,"Abstract Metagenomics, i.e., the sequencing and analysis of genomic information extracted directly from clinical or environmental samples, has become a fundamental tool to explore the viral world. Against the background of an extensive viral diversity revealed by metagenomics across many environments, new sequence assembly approaches that reconstruct complete genome sequences from metagenomes have recently revealed surprisingly cosmopolitan viruses in specific ecological niches. Metagenomics is also applied to clinical samples as a non-targeted diagnostic and surveillance tool. By enabling the study of these uncultivated viruses, metagenomics provides invaluable insights into the virus-host interactions, epidemiology, ecology, and evolution of viruses across all ecosystems.",2019-12-31,"Roux, Simon; Matthijnssens, Jelle; Dutilh, Bas E.",Reference Module in Life Sciences,,,True,custom_license
3015,8c83bf65917abd1eb137bd154bbaa30f922f4200,Elsevier,Genetic Diversity and Evolution of Viral Populations ☆,10.1016/B978-0-12-809633-8.20958-8,,,els-covid,"Abstract Population genetic diversity plays a prominent role in viral evolution, pathogenesis, immune escape, and drug resistance. Different mechanisms are responsible for creating and maintaining genetic diversity in viruses, including error-prone replication, repair avoidance, and genome editing, among others. This diversity is subsequently modulated by natural selection and random genetic drift, whose action in turn depends on multiple factors including viral genetic architecture, viral demography, and ecology. Understanding these processes should contribute to the development of more efficient control and treatment strategies against viral pathogens.",2019-12-31,"Sanjuán, Rafael; Domingo-Calap, Pilar",Reference Module in Life Sciences,,,True,custom_license
3016,efb46b27c6a89c6b95641816414da41f172f33fd,Elsevier,Virus Taxonomy,10.1016/B978-0-12-809633-8.21231-4,,,els-covid,"Abstract Virus taxonomy is the classification of viruses into categories called taxa and the development and implementation of a standardized nomenclature for taxa. Whereas virus taxonomy has been a niche subspecialty over many decades, the field has recently gained importance due to the exponentially increasing number of new viruses discovered by next-generation sequencing methods. The expanded known global virome and associated viral genome sequence space gradually morph virus taxonomy from a phenotype-based and inherently subjective process, focussing on shared or distinct, often arbitrarily chosen biophysical characteristics of virions to a significant subspecialty of systematic evolutionary biology. Indeed, current virus classification is increasingly performed using ever more complex phylogenetic approaches that move researchers closer to a rudimentary understanding of the origin, evolution, relatedness, and diversification of viruses over eons.",2020-12-31,"Kuhn, Jens H.",Reference Module in Life Sciences,,,True,custom_license
3017,43a0dc1493fde1a5e9709353b8ea599d209db5a6,Elsevier,Antiviral Innate Immunity: Introduction ☆,10.1016/B978-0-12-809633-8.21290-9,,,els-covid,"Abstract The concept of “innate immunity” includes all sorts of measures that exclude, inhibit, or slow down infections with little specificity and without much adaptation or generation of a long-lasting memory. The mammalian innate immune defenses described in this article comprise defensins, the complement system, nonspecific phagocytic and cytolytic leukocytes, and cytokines such as the antivirally active interferons. Since the type I (IFN-α/β) and type III interferon (IFN-λ) systems are our primary defense against viral infections, special attention will be paid to the virus-triggered induction of IFN transcription, the signaling activated by IFNs, and the antiviral factors expressed as a consequence.",2020-12-31,"Weber, Friedemann",Reference Module in Life Sciences,,,True,custom_license
3018,0d5e850c708accfaa934b30d4a4516a969f7401c,Elsevier,Viruses Associated With Foodborne Infections,10.1016/B978-0-12-809633-8.90273-5,,,els-covid,"Abstract Foodborne pathogens cause acute and chronic health outcomes of very different durations, severity and mortality, resulting in high costs and burdens to society. The issues of food safety and food poisoning are being increasingly emphasised, particularly in developed countries. Infection/contamination with many agents i.e., bacterial, parasitic and viral entities can result in foodborne illness. This article will focus mainly on viral agents of infection. A range of different viruses can cause food poisoning/foodborne infection, and infection can result in a myriad of symptoms, ranging from mild, acute disease to chronic, debilitating disease and even death. Due to the inherent differences between bacteria and viruses, namely the fact that viruses do not replicate in food, while bacteria do, viruses are frequently difficult to detect. This is compounded by the fact that many of the viruses associated with enteric disease do not replicate in cell culture. These factors can lead to a lag between reporting, detection and analysis of foodborne viruses versus bacterial agents. Despite these constraints, it is now evident that there are both well-established and emerging viruses implicated in foodborne infections, and the role of molecular detection and characterisation is becoming increasingly important.",2019-12-31,"O’Shea, Helen; Blacklaws, Barbara A.; Collins, Patrick J.; McKillen, John; Fitzgerald, Rose",Reference Module in Life Sciences,,,True,custom_license
3019,1346c31f4a5f9643d4156d7e251f3e7632c2322e,Elsevier,Environmental Risk Factors for Stroke and Cardiovascular Disease,10.1016/B978-0-12-809657-4.64111-X,,,els-covid,"Abstract Besides the classical individual stroke risk factors a new class has appeared, the environmental risk factors. After a review of the evidences demonstrating that air pollution is a potent risk factor (Part 1), we propose an update of other physical, chemical, and biological factors, now considered as risk factors (Part 2). One of the challenges is to precise their specific roles as they can be combined in their noxious impacts (traffic air pollution+noise+weather+infections). This knowledge has practical consequences; From now on, medical advices cannot be limited to individual recommendations but must also deal with environmental public health issues.",2018-12-31,"Reis, J.; Giroud, M.; Kokubo, Y.",Encyclopedia of Cardiovascular Research and Medicine,,,True,custom_license
3020,,Elsevier,Chapter 3 Groundwater Pollution,10.1016/B978-0-12-809670-3.00003-5,,,els-covid,Abstract This chapter starts with the presentation of the history of one of the most natural disaster caused by groundwater pollution (Love Canal). The derivation of the mathematical model describing the transport of pollution via groundwater is presented in detail with the derivation of the exact solution. Statistical techniques for sensitivity and uncertainties analysis of parameters associated to the transport model are presented. Some techniques for groundwater remediation are listed.,2018-12-31,"Atangana, Abdon",Fractional Operators with Constant and Variable Order with Application to Geo-Hydrology,,,False,custom_license
3021,354facbb484ecbda5da7066834ee0444c5d53ce0,Elsevier,Chapter 9 Staphylococcus aureus and Methicillin-Resistant Staphylococcus aureus in Workers in the Food Industry,10.1016/B978-0-12-809671-0.00009-7,,,els-covid,"Abstract Staphylococcus aureus is part of the common flora on the skin and mucous membranes of mammals and approximately 20–30% of humans are persistently colonized, mainly by mostly susceptible human-adapted isolates. In contrast, colonization with methicillin-resistant S. aureus is rare (approximately 1%), predominantly transient and associated with prior contact to the health care system. Additionally, in recent years livestock-associated S. aureus clones contributed to colonization in humans, especially in those working in close contact to farm animals. A considerable percentage of colonizing S. aureus isolates is equipped with enterotoxin genes. Humans carrying enterotoxigenic isolates represent a contamination source when handling food, thus generating a continuous risk of S. aureus food intoxication. Molecular characterization of isolates colonizing humans and obtained from food, respectively, enables the tracing of food-related outbreaks back to the source of food intoxication. We will summarize current knowledge about the S. aureus population colonizing humans, including those in close contact to animals and food, respectively. Additionally, we will review data on the molecular characterization of S. aureus isolates related to staphylococcal foodborne disease and the elucidation of staphylococcal foodborne outbreaks. Staphylococcal food poisoning is a common foodborne disease, mediated by the ingestion of enterotoxins produced by enterotoxigenic strains of S. aureus. For several outbreaks of foodborne S. aureus disease, colonized personnel could be identified as the source of food contamination. However, because of the widespread occurrence of enterotoxigenic strains as human colonizers and the often transient nature of colonization, the source of contamination cannot always be identified unambiguously. Therefore, compliance with hygiene measures is the most important requirement to prevent food contamination by both human colonization and environmental S. aureus reservoirs.",2018-12-31,"Strommenger, Birgit; Layer, Franziska; Werner, Guido",Staphylococcus aureus,,,True,custom_license
3022,,Elsevier,Index,10.1016/B978-0-12-809671-0.18001-5,,,els-covid,Unknown,2018-12-31,,Staphylococcus aureus,,,False,custom_license
3023,427c0ba83c3d253bdea12c89c22b69ad4f517ca5,Elsevier,Chapter 1 Fundamentals of Viruses and Their Proteases,10.1016/B978-0-12-809712-0.00001-0,,,els-covid,"Abstract Viruses are major pathogenic agents that can cause a variety of diseases, such as AIDS, hepatitis, respiratory diseases, and many more, in humans, plants, and animals. The most prominent of them have been adenoviruses, alphaviruses, flaviviruses, hepatitis C virus, herpesviruses, human immunodeficiency virus of type 1, and picornaviruses. This chapter presents an introductory remark on such viruses, mechanisms of their invasion, and diseases related to them. The inhibition of these viruses is of great concern to human beings. Each of these viruses encodes one or more proteases that play crucial roles in their replication, and thus they are important targets for the design and development of potent antiviral agents. The chapter, therefore, also introduces the readers to such proteases and their structures and functions. This chapter is thus a prelude to the remaining chapters in the book, which present in detail about the different viruses and their proteases.",2017-12-31,"Sharma, Anjana; Gupta, Satya P.",Viral Proteases and Their Inhibitors,,,True,custom_license
3024,5779e410753e13a0a79f9f872321fe42df49e65c,Elsevier,Chapter 11 Structural Insight Into the Viral 3C-Like Protease Inhibitors: Comparative SAR/QSAR Approaches,10.1016/B978-0-12-809712-0.00011-3,,,els-covid,"Abstract Severe acute respiratory syndrome (SARS), caused by SARS-coronavirus (SARS-CoV), is a dreadful infection worldwide having economic and medical importance and a global threat for health. It was turned into an epidemic in South China followed by a chain of infections across three generations. A number of pathogeneses in human may occur due to the virus. This infection has not been taken into account before the SARS outbreak, and still it is a neglected one. Therefore, there is an urgent need to develop small molecule antivirals to combat the SARS-CoV. No vaccines are available till date though a number of SARS-CoV 3C-like and 3C protease inhibitors were reported. In this chapter, quantitative structure–activity relationship technique is used for development of anti-SARS and anti-HRV drugs and outcome discussed in details. This approach may be a useful strategy to design novel and potential anti-SARS drugs to combat these dreadful viral diseases.",2017-12-31,"Adhikari, Nilanjan; Baidya, Sandip K.; Saha, Achintya; Jha, Tarun",Viral Proteases and Their Inhibitors,,,True,custom_license
3025,,Elsevier,Preface,10.1016/B978-0-12-809712-0.00019-8,,,els-covid,Unknown,2017-12-31,"Gupta, Satya P.",Viral Proteases and Their Inhibitors,,,False,custom_license
3026,,Elsevier,Index,10.1016/B978-0-12-809712-0.00020-4,,,els-covid,Unknown,2017-12-31,,Viral Proteases and Their Inhibitors,,,False,custom_license
3027,130ea30f5810836e9e10c4e3df1825432afe807c,Elsevier,Chapter 22 Special Senses,10.1016/B978-0-12-809841-7.00022-8,,,els-covid,,2018-12-31,,Fundamentals of Toxicologic Pathology,,,True,custom_license
3028,ab3f5b8eaac29d0824e8e3fdaa6e3a0c3df4bf67,Elsevier,Chapter 13 Animals and Human Health Where Do They Meet? ∗,10.1016/B978-0-12-809913-1.00013-2,,,els-covid,"Abstract Human health and animal health are closely intertwined. We share hundreds of diseases with animals, and they are vectors for many diseases that assail humans—but, at the same time, they are essential to many treatments and cures. We discuss in this chapter various aspects of intimate relationship between human and animal health, giving examples of the importance of multidisciplinary studies in understanding these connections and the fundamental aspects of strategies for promoting the health and well-being of both groups.",2018-12-31,"Alves, Rômulo Romeu Nóbrega; Policarpo, Iamara da Silva",Ethnozoology,,,True,custom_license
3029,,Elsevier,Index,10.1016/B978-0-12-809913-1.18001-9,,,els-covid,Unknown,2018-12-31,,Ethnozoology,,,False,custom_license
3030,,Elsevier,Chapter Seven Indoor Environmental Quality,10.1016/B978-0-12-810433-0.00007-1,,,els-covid,"Abstract This chapter examines the main characteristics and components of Indoor Environmental Quality (IEQ) and the principal causes of indoor pollution. It also examines the factors that impact Symptoms of Sick Building Syndrome and Building-Related Illness as well as the measures that can be taken to prevent them. Also, scrutinized are the main causes of indoor pollution and their impact on IEQ. Also analyzed are American society of Heating, Refrigerating, and Air-Conditioning Engineers established procedures for determining minimum acceptable ventilation rates and health hazards (such as radon, asbestos, lead, carbon dioxide, formaldehyde, etc.). Organic Contaminants Pesticides, Biological Contaminants (mold, fungus, bacteria, viruses, etc.) and their impact on IEQ are also examined. Toward the end of the Chapter recommended illumination levels, daylighting strategies, ventilation systems and, finally (IEQ), best practices are looked at.",2017-12-31,"Kubba, Sam",Handbook of Green Building Design and Construction,,,False,custom_license
3031,d978e72cb4897f87df04d2a747a978fa687660cd,Elsevier,1 The nature of airports,10.1016/B978-0-12-810528-3.00001-9,,,els-covid,"Abstract This chapter presents the historic development of global air transportation. As it is the main function to accommodate this traffic growth, airports have advanced in response to it. First, their role within the air transport system will be described. A picture of their social, environmental, economic and political impact will be given next. This chapter’s feature is on airport products and services.",2019-12-31,"Vogel, Hans-Arthur",Foundations of Airport Economics and Finance,,,True,custom_license
3032,36604ca8d903fb68487993a2933a749dd9c32cd5,Elsevier,5 Operating environment,10.1016/B978-0-12-810528-3.00005-6,,,els-covid,"Abstract The operating environment of an airport is affecting its financial performance. This will be worked out for different regions and size brackets, based on empirical airport data provided by ACI’s economic surveys. This chapter will also investigate influencing factors such as major traffic flows and their consequences for airport demand as well as site-specific circumstances, including aviation policy. Due to their importance for the economic development of a region, airports have frequently been subject to political activities. This chapter’s feature is on potential effects of aviation policy on regional airports. It is focusing on the European Commission’s 2014 guidelines on state aid and their amendment as of May 2017.",2019-12-31,"Vogel, Hans-Arthur",Foundations of Airport Economics and Finance,,,True,custom_license
3033,,Elsevier,Abbreviations,10.1016/B978-0-12-810528-3.00021-4,,,els-covid,Unknown,2019-12-31,,Foundations of Airport Economics and Finance,,,False,custom_license
3034,e4510115726050c328a5624d5bdd84fcaf47336d,Elsevier,Chapter 3 Main Groups of Microorganisms of Relevance for Food Safety and Stability General Aspects and Overall Description,10.1016/B978-0-12-811031-7.00003-0,,,els-covid,"Abstract Microbiology is important to food safety, production, processing, preservation, and storage. Microbes such as bacteria, molds, and yeasts are employed for the foods production and food ingredients such as production of wine, beer, bakery, and dairy products. On the other hand, the growth and contamination of spoilage and pathogenic microorganisms is considered as one of the main causes to loss of foodstuff nowadays. Although technology, hygienic strategies, and traceability are important factors to prevent and delay microbial growth and contamination, food remains susceptible to spoilage and activity of pathogen microorganisms. Food loss by either spoilage or contaminated food affects food industry and consumers leading to economic losses and increased hospitalization costs. This chapter focuses on general aspects, characteristics, and importance of main microorganisms (bacteria, yeasts, molds, virus, and parasites) involved in food spoilage or contamination: known and recently discovered species; defects and alterations in foodstuff; most common food associated with each foodborne disease; resistance to thermal processing; occurrence in different countries; outbreaks; and associated symptoms.",2018-12-31,"Lorenzo, Jose M.; Munekata, Paulo E.; Dominguez, Ruben; Pateiro, Mirian; Saraiva, Jorge A.; Franco, Daniel",Innovative Technologies for Food Preservation,,,True,custom_license
3035,,Elsevier,Index,10.1016/B978-0-12-811031-7.00024-8,,,els-covid,Unknown,2018-12-31,,Innovative Technologies for Food Preservation,,,False,custom_license
3036,05bb6ab2038e19a9580ede448b4f415dbc43845b,Elsevier,Chapter 2 Transport Networks and Impacts on Transport Nodes,10.1016/B978-0-12-811067-6.00002-X,,,els-covid,"Abstract Transport networks are comprised of gateway and hub cities where goods are transshipped between transport modes along established trade corridors. The economics of gateways and hubs depends on the competitiveness of their trade corridors. Trade corridor routes are determined by geophysical features, political borders, proximity to markets, and investment in transportation infrastructure. The advantages of location can be altered by changes in transportation and communications technologies that favor some locations at the expense of others. Over time, hierarchies of hub and gateway cities have formed based on their trade of goods and increasingly on the services they provide. This chapter sets out a framework to analyze the evolution of transport networks and nodes where transshipments occur.",2018-12-31,"Ng, Adolf K.Y.; Jiang, Changmin; Larson, Paul; Prentice, Barry; Duval, David",Transport Nodal System,,,True,custom_license
3037,e9b89cfe2cd2f085f3d85cf0c616a094aac33e90,Elsevier,Chapter 7 Cellular RNA Helicases Support Early and Late Events in Retroviral Replication,10.1016/B978-0-12-811185-7.00007-8,,,els-covid,"Abstract Retroviruses commandeer cell RNA helicases (RHs). Cell RHs are necessary for early and late events in retrovirus replication. The provirus is adopted by the cell-endogenous nuclear and cytoplasmic gene expression types of machinery. Whereas retroviruses engender the supportive activity of cell RHs, other RNA viruses provoke theantiviral role of this superfamily of conserved proteins. In this chapter, we contrast retrovirus reliance on host RNA helicases to support their replication cycle, with the virus-encoded helicaseactivity utilized by RNA viruses in cytoplasmic factories. Ironically, RHs are agonists to retroviruses and antagonists to other RNA viruses.",2018-12-31,"Singh, Gatikrushna; Heng, Xiao; Boris-Lawrie, Kathleen",Retrovirus-Cell Interactions,,,True,custom_license
3038,66cf6f2e4b890c94de283fa2859c43dc66f64da6,Elsevier,Chapter 1 Introduction Discovering Issues and Challenges in Low- and Middle-Income Countries,10.1016/B978-0-12-811228-1.00001-7,,,els-covid,"Abstract There are gaps and challenges in pharmacy practice in developing countries and possible solutions for various pharmacy stakeholders. Health and public health are essentials for development. The weak global economy has hindered progress toward the sustainable development goals. Many people are still living in poverty with poor health status and inadequate healthcare. Poor health and pharmaceutical sectors in a country will increase the vulnerability of the country and leaves the society at risk. Effective public health interventions can save hundreds of millions of lives. Pharmacy system is one of the core components in a healthcare system, and pharmacists play a very important role. This book sheds light on various topics that individually and in combination determine the status of pharmacy practice in individual countries. This book incorporates multiple data sources and when outliers are discovered, that may be called to the attention of the reader. This book also provides knowledge and understanding about social and administrative aspects of pharmacy in healthcare in low- and middle-income countries.",2018-12-31,"Ibrahim, Mohamed Izham Mohamed; Wertheimer, Albert I.",Social and Administrative Aspects of Pharmacy in Low- and Middle-Income Countries,,,True,custom_license
3039,9759372186923259321dfef84e484242523242aa,Elsevier,Chapter 18 Assessment of Medication Dispensing and Extended Community Pharmacy Services,10.1016/B978-0-12-811228-1.00018-2,,,els-covid,"Abstract Individuals who visit community pharmacies are regarded as customers rather than patients. The public tends to view community pharmacists as businesspeople. Several factors influence individuals' willingness to patronize and to continue visiting such pharmacies. On the supply side, community pharmacists' responsibilities and duties center on the health and well-being of society. In this chapter, an assessment of community pharmacy practices in developing countries is particularly interesting in terms of medication dispensing and extended pharmacy services that promote public wellness. Community pharmacists in developing countries, who are supposedly strategically positioned in the community to provide public health, are not taking advantage on this opportunity. Although several studies have noted the services provided by community pharmacists, in general, the practice is far from meeting expectations due to several barriers. Pharmacists need to realize their opportunities and potential for success as both professionals and businesspeople.",2018-12-31,"Ibrahim, Mohamed Izham Mohamed",Social and Administrative Aspects of Pharmacy in Low- and Middle-Income Countries,,,True,custom_license
3040,7271c3016408acd062cbdfad77c181ea2f593293,Elsevier,"Chapter 22 Issues on Source, Access, Extent, and Quality of Information Available Among Pharmacists and Pharmacy Personnel to Practice Effectively",10.1016/B978-0-12-811228-1.00022-4,,,els-covid,"Abstract This chapter describes the source, access, extent, and quality of information available among pharmacists and pharmacy personnel in developing countries to practice effectively. Our world today witnesses huge advancements in the information-related technologies and in the amount of medicines information available and accessible by all healthcare providers as well as the public. Remaining in the front line as medicines information providers represents great challenge for pharmacists. Scientific biomedical journals represent the core source of our knowledge about medicines. Textbooks and books represent the cornerstone for a user who has no or little basic information about certain topic. Today, the Internet is the most commonly used source of information for a variety of uses and topics. The literature available in our hand indicates the presence of medicines information centers in a variety of countries from the developing world. Manufacturers of medicines usually represent an important source of information on medicines specifically about the labeled and off-label indications. Every source of medicines information is having its specific points of strengths and weaknesses and an information user should be aware of that.",2018-12-31,"Fathelrahman, Ahmed I.",Social and Administrative Aspects of Pharmacy in Low- and Middle-Income Countries,,,True,custom_license
3041,a2cce99039a3ce14630260424bdca8a3c4bf9258,Elsevier,"Chapter 2 Virion Structure, Genome Organization, and Taxonomy of Viruses",10.1016/B978-0-12-811257-1.00002-4,,,els-covid,"Summary Although the classification of viruses follows the traditional, albeit, restricted hierarchical system of orders, families, subfamilies, genera, and species, viruses do not neatly fit into the established biological classification used for cellular organisms. First of all, there is no universally common ancestor of viruses. That is, viruses are polyphyletic and, so far, it has not been possible to construct a tree of viruses or to include them in the tree of life. Yet we classify and study viruses in the realm of biological sciences for a number of reasons. Viruses have exploited the nucleic acid and sequence space to their limits; they have also managed to create strategies of encoding information and expressing it in a unique manner that is foreign to cellular organisms; they vary in shape and form, infect only one host or a myriad of hosts, and some insert themselves into the genome of their host, changing its real-time performance or even its evolutionary history, sometimes benefiting the host or causing its death. In this chapter we briefly review the diversity in virus structure, genome organization, and features of virus replication in cells or organisms they infect; essentially we examine the ways viruses have become conspicuously present in our lives and how we seek to organize and make sense of their diversity.",2018-12-31,"Fermin, Gustavo",Viruses,,,True,custom_license
3042,53c265b6afd28a56b51d30b9ac4e1684f9cd2355,Elsevier,Chapter 3 Replication and Expression Strategies of Viruses,10.1016/B978-0-12-811257-1.00003-6,,,els-covid,"Summary Regardless of their genetic constitution, viral genomes are replicated, expressed, and assembled in association with living host cells. These entities do not undergo division, but rather generate new particles through the assembly of preformed components. Some viruses go further by modifying cellular metabolism to create a more favorable environment for viral gene expression. In a few instances, these clever strategies also facilitate escape from the host’s defense responses. The process of replication is typically divided into the phases of attachment, entry, uncoating, genome replication and expression, assembly, maturation, and finally, egress or release from the host cell. In this chapter, we address genome replication and expression, including the multiple strategies that serve to control gene expression and ensure preferential propagation of the virus.",2018-12-31,"Rampersad, Sephra; Tennant, Paula",Viruses,,,True,custom_license
3043,,Elsevier,Index,10.1016/B978-0-12-811257-1.00026-7,,,els-covid,Unknown,2018-12-31,,Viruses,,,False,custom_license
3044,7942679831916d846f6aaf5266d64373dd928630,Elsevier,Chapter 9 Health Insurance and Payment System Reform in China,10.1016/B978-0-12-811325-7.00009-9,,,els-covid,"Abstract Payment system reform has become one of the primary targets of Chinese healthcare reform since 2009. This chapter describes the development of China’s insurance system, along with a review of the policy and impacts of payment reform from fee-for-service to alternative schemes, while focusing on capitation payments. In China, public programs presently cover most of the population; the participation of private insurance firms is limited. Studies to date have found no significant impact of capitation payment on total medical expenditure. The reason could be that providers are slow to respond. Also, the impact could have been diluted because reforms were implemented only on some insurance programs paying providers, but not all.",2018-12-31,"Shi, Julie; Liu, Gordon","Risk Adjustment, Risk Sharing and Premium Regulation in Health Insurance Markets",,,True,custom_license
3045,,Elsevier,Index,10.1016/B978-0-12-811325-7.00037-3,,,els-covid,Unknown,2018-12-31,,"Risk Adjustment, Risk Sharing and Premium Regulation in Health Insurance Markets",,,False,custom_license
3046,28394486c24c275b279ca6dbb6078d43ce946988,Elsevier,Chapter 19 Species Inquirendae in the Carnivora,10.1016/B978-0-12-811349-3.00019-0,,,els-covid,"Abstract There are at least 483 reports of carnivore apicomplexans in the literature citing 17 genera or generic categoriesthat have not been described sufficiently or there was so little information provided by the author(s), that their validity, and sometimes even their identity is in question. These include: 2 “Apicomplexa protozoa,” 1 Besnoitia sp., 34 Coccidia-like or Coccidia spp., 135 Cryptosporidium spp., 2 Cyclospora spp., 26 Cystoisospora spp., 36 Eimeria spp., 3 Hammondia-like forms; 7 Hammondia–Neospora-like forms; 7 Hammondia–Toxoplasma-like forms; 14 Hepatozoon spp., 1 Hoareosporidium sp., 72 Isospora spp., 1 Klossia sp., 1 “oocysts,” 135 Sarcocystis spp., and 3 Toxoplasma-like forms. All are considered species inquirendae. In addition, two names, Isospora novocati of Pellérdy, 1974b and Isospora mustelae of Galli-Valerio, 1932, are considered nomen nuda, by definition. There is no record that 37/72 (51%) Caniformia genera, and all their 60 species, and 37/54 (68.5%) Feliformia genera, and all their 49 species, have any of these abbreviated identifications attached to them because most, if not all, likely were never surveyed for intestinal coccidian parasites. And, in the 52 genera that have been surveyed, the vast majority of their 177 species have not yet been looked at for coccidia.",2018-12-31,"Duszynski, Donald W.; Kvičerová, Jana; Seville, R. Scott",The Biology and Identification of the Coccidia (Apicomplexa) of Carnivores of the World,,,True,custom_license
